QuestionID_x,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,QuestionID_y,isValid
USOPOR.44-029.Q07,Roosevelt,59,If the (1944) Presidential election were held today how would you vote--for (Franklin) or (Thomas) Dewey?,,,07/1/1944,Office of Public Opinion Research,,Office of Public Opinion Research Roosevelt Survey,07/28/1944,08/2/1944,Y,National Adult,411,,Face-to-face interview,,,True
USOPOR.44-029.Q07,Dewey,34,If the (1944) Presidential election were held today how would you vote--for (Franklin) or (Thomas) Dewey?,,,07/1/1944,Office of Public Opinion Research,,Office of Public Opinion Research Roosevelt Survey,07/28/1944,08/2/1944,Y,National Adult,411,,Face-to-face interview,,,True
USOPOR.44-029.Q07,No opinion,8,If the (1944) Presidential election were held today how would you vote--for (Franklin) or (Thomas) Dewey?,,,07/1/1944,Office of Public Opinion Research,,Office of Public Opinion Research Roosevelt Survey,07/28/1944,08/2/1944,Y,National Adult,411,,Face-to-face interview,,,True
31093628.00012,Roosevelt,29,"If the war is over this fall and (Franklin) Roosevelt runs for the Democrats against (Thomas) Dewey, for whom will you vote?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 9,07/5/1944,07/5/1944,Y,Adult residents of Minnesota--21 years old and over,877,,Face-to-face interview,,,True
31093628.00012,Dewey,54,"If the war is over this fall and (Franklin) Roosevelt runs for the Democrats against (Thomas) Dewey, for whom will you vote?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 9,07/5/1944,07/5/1944,Y,Adult residents of Minnesota--21 years old and over,877,,Face-to-face interview,,,True
31093628.00012,Other,*,"If the war is over this fall and (Franklin) Roosevelt runs for the Democrats against (Thomas) Dewey, for whom will you vote?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 9,07/5/1944,07/5/1944,Y,Adult residents of Minnesota--21 years old and over,877,,Face-to-face interview,,,True
31093628.00012,Don't know,14,"If the war is over this fall and (Franklin) Roosevelt runs for the Democrats against (Thomas) Dewey, for whom will you vote?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 9,07/5/1944,07/5/1944,Y,Adult residents of Minnesota--21 years old and over,877,,Face-to-face interview,,,True
31093628.00012,Will not vote,1,"If the war is over this fall and (Franklin) Roosevelt runs for the Democrats against (Thomas) Dewey, for whom will you vote?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 9,07/5/1944,07/5/1944,Y,Adult residents of Minnesota--21 years old and over,877,,Face-to-face interview,,,True
31093628.00012,,*,"If the war is over this fall and (Franklin) Roosevelt runs for the Democrats against (Thomas) Dewey, for whom will you vote?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 9,07/5/1944,07/5/1944,Y,Adult residents of Minnesota--21 years old and over,877,,Face-to-face interview,,,True
USGALLUP.052144.RT07A,Roosevelt,51,"If the presidential election were held today and if Franklin Roosevelt were running against Thomas Dewey, which one would you vote for?",,,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.052144.RT07A,Dewey,49,"If the presidential election were held today and if Franklin Roosevelt were running against Thomas Dewey, which one would you vote for?",,,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.42-283.QT09,Roosevelt if war is still on,1,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions less than .5 percent each.,Asked of Form T half sample.,11/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/12/1942,11/17/1942,Y,National Adult,3019,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-283.QT09,Any Republican,1,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions less than .5 percent each.,Asked of Form T half sample.,11/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/12/1942,11/17/1942,Y,National Adult,3019,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-283.QT09,Any Democrat,1,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions less than .5 percent each.,Asked of Form T half sample.,11/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/12/1942,11/17/1942,Y,National Adult,3019,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-283.QT09,"Roosevelt, Franklin D.",21,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions less than .5 percent each.,Asked of Form T half sample.,11/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/12/1942,11/17/1942,Y,National Adult,3019,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-283.QT09,"Willkie, Wendell",14,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions less than .5 percent each.,Asked of Form T half sample.,11/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/12/1942,11/17/1942,Y,National Adult,3019,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-283.QT09,"Dewey, Thomas",12,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions less than .5 percent each.,Asked of Form T half sample.,11/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/12/1942,11/17/1942,Y,National Adult,3019,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-283.QT09,"Wallace,Henry",3,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions less than .5 percent each.,Asked of Form T half sample.,11/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/12/1942,11/17/1942,Y,National Adult,3019,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-283.QT09,Stassen,1,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions less than .5 percent each.,Asked of Form T half sample.,11/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/12/1942,11/17/1942,Y,National Adult,3019,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-283.QT09,"Bricker, John",1,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions less than .5 percent each.,Asked of Form T half sample.,11/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/12/1942,11/17/1942,Y,National Adult,3019,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-283.QT09,"Taft, Robert",1,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions less than .5 percent each.,Asked of Form T half sample.,11/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/12/1942,11/17/1942,Y,National Adult,3019,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-283.QT09,MacArthur,2,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions less than .5 percent each.,Asked of Form T half sample.,11/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/12/1942,11/17/1942,Y,National Adult,3019,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-283.QT09,"Ball, Cordell",1,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions less than .5 percent each.,Asked of Form T half sample.,11/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/12/1942,11/17/1942,Y,National Adult,3019,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-283.QT09,"McNutt, Paul",1,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions less than .5 percent each.,Asked of Form T half sample.,11/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/12/1942,11/17/1942,Y,National Adult,3019,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-283.QT09,Others,4,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions less than .5 percent each.,Asked of Form T half sample.,11/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/12/1942,11/17/1942,Y,National Adult,3019,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-283.QT09,No answer,36,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions less than .5 percent each.,Asked of Form T half sample.,11/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/12/1942,11/17/1942,Y,National Adult,3019,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-319.QT04B,Hull,18,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Republican: Dewey, Bricker or Stassen?",,Asked of Form T half sample.,06/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/25/1944,05/31/1944,Y,National Adult,3041,,Face-to-face interview,"Form K interviewed 5/25--30/44, Form T 5/26-31/44, Sample size is approximate.",,True
USGALLUP.44-319.QT04B,Roosevelt,9,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Republican: Dewey, Bricker or Stassen?",,Asked of Form T half sample.,06/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/25/1944,05/31/1944,Y,National Adult,3041,,Face-to-face interview,"Form K interviewed 5/25--30/44, Form T 5/26-31/44, Sample size is approximate.",,True
USGALLUP.44-319.QT04B,Wallace,20,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Republican: Dewey, Bricker or Stassen?",,Asked of Form T half sample.,06/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/25/1944,05/31/1944,Y,National Adult,3041,,Face-to-face interview,"Form K interviewed 5/25--30/44, Form T 5/26-31/44, Sample size is approximate.",,True
USGALLUP.44-319.QT04B,Dewey,20,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Republican: Dewey, Bricker or Stassen?",,Asked of Form T half sample.,06/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/25/1944,05/31/1944,Y,National Adult,3041,,Face-to-face interview,"Form K interviewed 5/25--30/44, Form T 5/26-31/44, Sample size is approximate.",,True
USGALLUP.44-319.QT04B,Bricker,21,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Republican: Dewey, Bricker or Stassen?",,Asked of Form T half sample.,06/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/25/1944,05/31/1944,Y,National Adult,3041,,Face-to-face interview,"Form K interviewed 5/25--30/44, Form T 5/26-31/44, Sample size is approximate.",,True
USGALLUP.44-319.QT04B,Stassen,12,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Republican: Dewey, Bricker or Stassen?",,Asked of Form T half sample.,06/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/25/1944,05/31/1944,Y,National Adult,3041,,Face-to-face interview,"Form K interviewed 5/25--30/44, Form T 5/26-31/44, Sample size is approximate.",,True
USGALLUP.42-284.QK10,Anyone but F.D.R. (Franklin Delano Roosevlet),1,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions that were less than .5 percent each. Adds to more than 100% due to rounding. * = less than .5 percent.,Asked of Form K half sample.,12/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/19/1942,11/26/1942,Y,National Adult,2862,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-284.QK10,Any Republican,*,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions that were less than .5 percent each. Adds to more than 100% due to rounding. * = less than .5 percent.,Asked of Form K half sample.,12/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/19/1942,11/26/1942,Y,National Adult,2862,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-284.QK10,Any Democrat,*,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions that were less than .5 percent each. Adds to more than 100% due to rounding. * = less than .5 percent.,Asked of Form K half sample.,12/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/19/1942,11/26/1942,Y,National Adult,2862,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-284.QK10,Roosevelt if war is still on,2,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions that were less than .5 percent each. Adds to more than 100% due to rounding. * = less than .5 percent.,Asked of Form K half sample.,12/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/19/1942,11/26/1942,Y,National Adult,2862,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-284.QK10,"Roosevelt, Franklin D.",24,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions that were less than .5 percent each. Adds to more than 100% due to rounding. * = less than .5 percent.,Asked of Form K half sample.,12/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/19/1942,11/26/1942,Y,National Adult,2862,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-284.QK10,"Willkie, Wendell",14,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions that were less than .5 percent each. Adds to more than 100% due to rounding. * = less than .5 percent.,Asked of Form K half sample.,12/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/19/1942,11/26/1942,Y,National Adult,2862,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-284.QK10,"Dewey, Thomas",14,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions that were less than .5 percent each. Adds to more than 100% due to rounding. * = less than .5 percent.,Asked of Form K half sample.,12/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/19/1942,11/26/1942,Y,National Adult,2862,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-284.QK10,"Wallace, Henry",4,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions that were less than .5 percent each. Adds to more than 100% due to rounding. * = less than .5 percent.,Asked of Form K half sample.,12/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/19/1942,11/26/1942,Y,National Adult,2862,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-284.QK10,Stassen,1,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions that were less than .5 percent each. Adds to more than 100% due to rounding. * = less than .5 percent.,Asked of Form K half sample.,12/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/19/1942,11/26/1942,Y,National Adult,2862,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-284.QK10,"Bricker, John",1,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions that were less than .5 percent each. Adds to more than 100% due to rounding. * = less than .5 percent.,Asked of Form K half sample.,12/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/19/1942,11/26/1942,Y,National Adult,2862,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-284.QK10,Vandenberg,1,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions that were less than .5 percent each. Adds to more than 100% due to rounding. * = less than .5 percent.,Asked of Form K half sample.,12/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/19/1942,11/26/1942,Y,National Adult,2862,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-284.QK10,"Taft, Robert",1,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions that were less than .5 percent each. Adds to more than 100% due to rounding. * = less than .5 percent.,Asked of Form K half sample.,12/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/19/1942,11/26/1942,Y,National Adult,2862,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-284.QK10,MacArthur,3,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions that were less than .5 percent each. Adds to more than 100% due to rounding. * = less than .5 percent.,Asked of Form K half sample.,12/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/19/1942,11/26/1942,Y,National Adult,2862,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-284.QK10,"Hull, Cordell",1,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions that were less than .5 percent each. Adds to more than 100% due to rounding. * = less than .5 percent.,Asked of Form K half sample.,12/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/19/1942,11/26/1942,Y,National Adult,2862,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-284.QK10,"McNutt, Paul",1,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions that were less than .5 percent each. Adds to more than 100% due to rounding. * = less than .5 percent.,Asked of Form K half sample.,12/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/19/1942,11/26/1942,Y,National Adult,2862,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-284.QK10,"Hoover, Herbert",1,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions that were less than .5 percent each. Adds to more than 100% due to rounding. * = less than .5 percent.,Asked of Form K half sample.,12/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/19/1942,11/26/1942,Y,National Adult,2862,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-284.QK10,"Nelson, Donald",1,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions that were less than .5 percent each. Adds to more than 100% due to rounding. * = less than .5 percent.,Asked of Form K half sample.,12/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/19/1942,11/26/1942,Y,National Adult,2862,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-284.QK10,Others,3,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions that were less than .5 percent each. Adds to more than 100% due to rounding. * = less than .5 percent.,Asked of Form K half sample.,12/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/19/1942,11/26/1942,Y,National Adult,2862,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-284.QK10,Anyone but Roosevelt or Willkie,*,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions that were less than .5 percent each. Adds to more than 100% due to rounding. * = less than .5 percent.,Asked of Form K half sample.,12/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/19/1942,11/26/1942,Y,National Adult,2862,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-284.QK10,Anyone but Willkie,*,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions that were less than .5 percent each. Adds to more than 100% due to rounding. * = less than .5 percent.,Asked of Form K half sample.,12/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/19/1942,11/26/1942,Y,National Adult,2862,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.42-284.QK10,No answer,31,Whom would you like to see elected President of the country in 1944?,Others is the total of all other mentions that were less than .5 percent each. Adds to more than 100% due to rounding. * = less than .5 percent.,Asked of Form K half sample.,12/1/1942,Gallup Organization,,Gallup Poll (AIPO),11/19/1942,11/26/1942,Y,National Adult,2862,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-318.QK03B,Hull,10,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd, McNutt, Rayburn, Republican: Dewey, Taft, Warren, Bricker, Stassen, MacArthur, Willkie.",,Asked of Form K half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.44-318.QK03B,Roosevelt,8,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd, McNutt, Rayburn, Republican: Dewey, Taft, Warren, Bricker, Stassen, MacArthur, Willkie.",,Asked of Form K half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.44-318.QK03B,Wallace,12,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd, McNutt, Rayburn, Republican: Dewey, Taft, Warren, Bricker, Stassen, MacArthur, Willkie.",,Asked of Form K half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.44-318.QK03B,Farley,5,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd, McNutt, Rayburn, Republican: Dewey, Taft, Warren, Bricker, Stassen, MacArthur, Willkie.",,Asked of Form K half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.44-318.QK03B,Byrd,3,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd, McNutt, Rayburn, Republican: Dewey, Taft, Warren, Bricker, Stassen, MacArthur, Willkie.",,Asked of Form K half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.44-318.QK03B,McNutt,2,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd, McNutt, Rayburn, Republican: Dewey, Taft, Warren, Bricker, Stassen, MacArthur, Willkie.",,Asked of Form K half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.44-318.QK03B,Rayburn,2,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd, McNutt, Rayburn, Republican: Dewey, Taft, Warren, Bricker, Stassen, MacArthur, Willkie.",,Asked of Form K half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.44-318.QK03B,Dewey,20,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd, McNutt, Rayburn, Republican: Dewey, Taft, Warren, Bricker, Stassen, MacArthur, Willkie.",,Asked of Form K half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.44-318.QK03B,Taft,4,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd, McNutt, Rayburn, Republican: Dewey, Taft, Warren, Bricker, Stassen, MacArthur, Willkie.",,Asked of Form K half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.44-318.QK03B,Warren,3,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd, McNutt, Rayburn, Republican: Dewey, Taft, Warren, Bricker, Stassen, MacArthur, Willkie.",,Asked of Form K half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.44-318.QK03B,Bricker,9,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd, McNutt, Rayburn, Republican: Dewey, Taft, Warren, Bricker, Stassen, MacArthur, Willkie.",,Asked of Form K half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.44-318.QK03B,Stassen,6,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd, McNutt, Rayburn, Republican: Dewey, Taft, Warren, Bricker, Stassen, MacArthur, Willkie.",,Asked of Form K half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.44-318.QK03B,MacArthur,9,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd, McNutt, Rayburn, Republican: Dewey, Taft, Warren, Bricker, Stassen, MacArthur, Willkie.",,Asked of Form K half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.44-318.QK03B,Willkie,7,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd, McNutt, Rayburn, Republican: Dewey, Taft, Warren, Bricker, Stassen, MacArthur, Willkie.",,Asked of Form K half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.44-322.QT04,Dewey,37,"What's your best guess about your friends--will most of them vote for Dewey this fall, or for Roosevelt?",,,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/8/1944,07/13/1944,Y,National Adult,4442,,Face-to-face interview,Sample size is approximate.,,False
USGALLUP.44-322.QT04,Roosevelt,34,"What's your best guess about your friends--will most of them vote for Dewey this fall, or for Roosevelt?",,,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/8/1944,07/13/1944,Y,National Adult,4442,,Face-to-face interview,Sample size is approximate.,,False
USGALLUP.44-322.QT04,Equally divided,12,"What's your best guess about your friends--will most of them vote for Dewey this fall, or for Roosevelt?",,,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/8/1944,07/13/1944,Y,National Adult,4442,,Face-to-face interview,Sample size is approximate.,,False
USGALLUP.44-322.QT04,Don't know,17,"What's your best guess about your friends--will most of them vote for Dewey this fall, or for Roosevelt?",,,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/8/1944,07/13/1944,Y,National Adult,4442,,Face-to-face interview,Sample size is approximate.,,False
USROPER.44-041.R5,Roosevelt,66,"Regardless of what you hope, who do you think will win (the 1944 presidential election)--Roosevelt, if he runs, or Dewey?",,,07/10/1944,The Roper Organization,Fortune Magazine,Roper/Fortune Survey,06/30/1944,07/10/1944,Y,National adult,4091,,Face-to-face interview,,,False
USROPER.44-041.R5,Dewey,21,"Regardless of what you hope, who do you think will win (the 1944 presidential election)--Roosevelt, if he runs, or Dewey?",,,07/10/1944,The Roper Organization,Fortune Magazine,Roper/Fortune Survey,06/30/1944,07/10/1944,Y,National adult,4091,,Face-to-face interview,,,False
USROPER.44-041.R5,Don't know,13,"Regardless of what you hope, who do you think will win (the 1944 presidential election)--Roosevelt, if he runs, or Dewey?",,,07/10/1944,The Roper Organization,Fortune Magazine,Roper/Fortune Survey,06/30/1944,07/10/1944,Y,National adult,4091,,Face-to-face interview,,,False
