QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,isValid
USHARRIS.021276.R5,Ford,49,"Suppose for President next November (1976) it is between Gerald Ford for the Republicans and former Gov. Jimmy Carter of Georgia for the Democrats. If you had to choose right now, would you vote for Ford the Republican or for Carter the Democrat?",,Likely voters (74%),02/12/1976,Louis Harris & Associates,,Harris Survey,01/5/1976,01/14/1976,Y,National adult,3420,,Telephone Interview,,True
USHARRIS.021276.R5,Carter,36,"Suppose for President next November (1976) it is between Gerald Ford for the Republicans and former Gov. Jimmy Carter of Georgia for the Democrats. If you had to choose right now, would you vote for Ford the Republican or for Carter the Democrat?",,Likely voters (74%),02/12/1976,Louis Harris & Associates,,Harris Survey,01/5/1976,01/14/1976,Y,National adult,3420,,Telephone Interview,,True
USHARRIS.021276.R5,Not sure,15,"Suppose for President next November (1976) it is between Gerald Ford for the Republicans and former Gov. Jimmy Carter of Georgia for the Democrats. If you had to choose right now, would you vote for Ford the Republican or for Carter the Democrat?",,Likely voters (74%),02/12/1976,Louis Harris & Associates,,Harris Survey,01/5/1976,01/14/1976,Y,National adult,3420,,Telephone Interview,,True
USGALLUP.957.Q004A,Ford,30,"If the (1976) Presidential election were being held TODAY, which candidate would you vote for?",,,08/23/1976,Gallup Organization,,Gallup Poll (AIPO),08/20/1976,08/23/1976,Y,National Adult,1578,,Face-to-face interview,,True
USGALLUP.957.Q004A,Carter,44,"If the (1976) Presidential election were being held TODAY, which candidate would you vote for?",,,08/23/1976,Gallup Organization,,Gallup Poll (AIPO),08/20/1976,08/23/1976,Y,National Adult,1578,,Face-to-face interview,,True
USGALLUP.957.Q004A,Other,4,"If the (1976) Presidential election were being held TODAY, which candidate would you vote for?",,,08/23/1976,Gallup Organization,,Gallup Poll (AIPO),08/20/1976,08/23/1976,Y,National Adult,1578,,Face-to-face interview,,True
USGALLUP.957.Q004A,Undecided/Refused/No answer,22,"If the (1976) Presidential election were being held TODAY, which candidate would you vote for?",,,08/23/1976,Gallup Organization,,Gallup Poll (AIPO),08/20/1976,08/23/1976,Y,National Adult,1578,,Face-to-face interview,,True
USHARRIS.091376.R1F,Ford,40,"Now, if you had to choose, who do you think could do a better job as President on...Keeping the country out of war--Gerald Ford or Jimmy Carter?",,,09/13/1976,Louis Harris & Associates,,Harris Survey,08/1/1976,08/31/1976,N,Likely voters,1381,,Telephone Interview,Exact interview dates unknown (late August),False
USHARRIS.091376.R1F,Carter,35,"Now, if you had to choose, who do you think could do a better job as President on...Keeping the country out of war--Gerald Ford or Jimmy Carter?",,,09/13/1976,Louis Harris & Associates,,Harris Survey,08/1/1976,08/31/1976,N,Likely voters,1381,,Telephone Interview,Exact interview dates unknown (late August),False
USHARRIS.091376.R1F,Not sure,25,"Now, if you had to choose, who do you think could do a better job as President on...Keeping the country out of war--Gerald Ford or Jimmy Carter?",,,09/13/1976,Louis Harris & Associates,,Harris Survey,08/1/1976,08/31/1976,N,Likely voters,1381,,Telephone Interview,Exact interview dates unknown (late August),False
USGALLUP.951.Q005A,Ford,38,"Suppose the (1976) presidential election were being held TODAY. If President Gerald Ford were the Republican candidate and Jimmy Carter were the Democratic candidate, which would you like to see win?",,,05/3/1976,Gallup Organization,,Gallup Poll (AIPO),04/30/1976,05/3/1976,Y,National Adult,1515,,Face-to-face interview,,True
USGALLUP.951.Q005A,Carter,41,"Suppose the (1976) presidential election were being held TODAY. If President Gerald Ford were the Republican candidate and Jimmy Carter were the Democratic candidate, which would you like to see win?",,,05/3/1976,Gallup Organization,,Gallup Poll (AIPO),04/30/1976,05/3/1976,Y,National Adult,1515,,Face-to-face interview,,True
USGALLUP.951.Q005A,Other/Undecided,13,"Suppose the (1976) presidential election were being held TODAY. If President Gerald Ford were the Republican candidate and Jimmy Carter were the Democratic candidate, which would you like to see win?",,,05/3/1976,Gallup Organization,,Gallup Poll (AIPO),04/30/1976,05/3/1976,Y,National Adult,1515,,Face-to-face interview,,True
USHARRIS.090976.R2,Ford,38,"In some states, former U.S. Senator Eugene McCarthy will also be on the presidential ballot, running as an independent. If he's on the ballot in this state, and you had to make up your mind right now, would you vote for Ford the Republican, Carter the Democrat or McCarthy the Independent (in the 1976 presidential election)?",,,09/9/1976,Louis Harris & Associates,,Harris Survey,08/18/1976,08/30/1976,Y,Likely voters,2844,,Telephone Interview,Combined results of two surveys.,True
USHARRIS.090976.R2,Carter,49,"In some states, former U.S. Senator Eugene McCarthy will also be on the presidential ballot, running as an independent. If he's on the ballot in this state, and you had to make up your mind right now, would you vote for Ford the Republican, Carter the Democrat or McCarthy the Independent (in the 1976 presidential election)?",,,09/9/1976,Louis Harris & Associates,,Harris Survey,08/18/1976,08/30/1976,Y,Likely voters,2844,,Telephone Interview,Combined results of two surveys.,True
USHARRIS.090976.R2,McCarthy,6,"In some states, former U.S. Senator Eugene McCarthy will also be on the presidential ballot, running as an independent. If he's on the ballot in this state, and you had to make up your mind right now, would you vote for Ford the Republican, Carter the Democrat or McCarthy the Independent (in the 1976 presidential election)?",,,09/9/1976,Louis Harris & Associates,,Harris Survey,08/18/1976,08/30/1976,Y,Likely voters,2844,,Telephone Interview,Combined results of two surveys.,True
USHARRIS.090976.R2,Not sure,7,"In some states, former U.S. Senator Eugene McCarthy will also be on the presidential ballot, running as an independent. If he's on the ballot in this state, and you had to make up your mind right now, would you vote for Ford the Republican, Carter the Democrat or McCarthy the Independent (in the 1976 presidential election)?",,,09/9/1976,Louis Harris & Associates,,Harris Survey,08/18/1976,08/30/1976,Y,Likely voters,2844,,Telephone Interview,Combined results of two surveys.,True
USGALLUP.959.Q015Q,Ford,32,"Regardless of which man you happen to prefer (for president in 1976)--Ford or Carter--please tell me which one you, yourself, feel would do a better job of: Improving the economy?",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q015Q,Carter,46,"Regardless of which man you happen to prefer (for president in 1976)--Ford or Carter--please tell me which one you, yourself, feel would do a better job of: Improving the economy?",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q015Q,Undecided,22,"Regardless of which man you happen to prefer (for president in 1976)--Ford or Carter--please tell me which one you, yourself, feel would do a better job of: Improving the economy?",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USHARRIS.090276.R1,Ford,21,"In the (presidential) election this November (1976) between Gerald Ford the Republican and Jimmy Carter the Democrat, who do you think will win--Ford or Carter?",,,04/2/1976,Louis Harris & Associates,,Harris Survey,08/18/1976,08/22/1976,Y,Likely voters,1460,,Telephone Interview,Interview dates are approximate.,False
USHARRIS.090276.R1,Carter,69,"In the (presidential) election this November (1976) between Gerald Ford the Republican and Jimmy Carter the Democrat, who do you think will win--Ford or Carter?",,,04/2/1976,Louis Harris & Associates,,Harris Survey,08/18/1976,08/22/1976,Y,Likely voters,1460,,Telephone Interview,Interview dates are approximate.,False
USHARRIS.090276.R1,Not sure,10,"In the (presidential) election this November (1976) between Gerald Ford the Republican and Jimmy Carter the Democrat, who do you think will win--Ford or Carter?",,,04/2/1976,Louis Harris & Associates,,Harris Survey,08/18/1976,08/22/1976,Y,Likely voters,1460,,Telephone Interview,Interview dates are approximate.,False
USHARRIS.091376.R1S,Ford,23,"Now, if you had to choose, who do you think could do a better job as President on...Really caring about the unemployed--Gerald Ford or Jimmy Carter?",,,09/13/1976,Louis Harris & Associates,,Harris Survey,08/1/1976,08/31/1976,N,Likely voters,1381,,Telephone Interview,Exact interview dates unknown (late August),False
USHARRIS.091376.R1S,Carter,56,"Now, if you had to choose, who do you think could do a better job as President on...Really caring about the unemployed--Gerald Ford or Jimmy Carter?",,,09/13/1976,Louis Harris & Associates,,Harris Survey,08/1/1976,08/31/1976,N,Likely voters,1381,,Telephone Interview,Exact interview dates unknown (late August),False
USHARRIS.091376.R1S,Not sure,21,"Now, if you had to choose, who do you think could do a better job as President on...Really caring about the unemployed--Gerald Ford or Jimmy Carter?",,,09/13/1976,Louis Harris & Associates,,Harris Survey,08/1/1976,08/31/1976,N,Likely voters,1381,,Telephone Interview,Exact interview dates unknown (late August),False
USGALLUP.959.Q015E,Ford,30,"Regardless of which man you happen to prefer (for president in 1976)--Ford or Carter--please tell me which one you, yourself, feel would do a better job of: Building trust in government?",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q015E,Carter,49,"Regardless of which man you happen to prefer (for president in 1976)--Ford or Carter--please tell me which one you, yourself, feel would do a better job of: Building trust in government?",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q015E,Undecided,21,"Regardless of which man you happen to prefer (for president in 1976)--Ford or Carter--please tell me which one you, yourself, feel would do a better job of: Building trust in government?",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q015F,Ford,31,"Regardless of which man you happen to prefer (for president in 1976)--Ford or Carter--please tell me which one you, yourself, feel would do a better job of: Dealing with the energy problem?",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q015F,Carter,42,"Regardless of which man you happen to prefer (for president in 1976)--Ford or Carter--please tell me which one you, yourself, feel would do a better job of: Dealing with the energy problem?",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q015F,Undecided,28,"Regardless of which man you happen to prefer (for president in 1976)--Ford or Carter--please tell me which one you, yourself, feel would do a better job of: Dealing with the energy problem?",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USCBSNYT.092676.R04,Ford,40,Both (1976) presidential candidates have been talking about taxes. Whose policy do you prefer--Ford's or Carter's?,,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,True
USCBSNYT.092676.R04,Carter,40,Both (1976) presidential candidates have been talking about taxes. Whose policy do you prefer--Ford's or Carter's?,,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,True
USCBSNYT.092676.R04,Neither (vol.),4,Both (1976) presidential candidates have been talking about taxes. Whose policy do you prefer--Ford's or Carter's?,,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,True
USCBSNYT.092676.R04,Both (vol.)/Don't know/No answer,16,Both (1976) presidential candidates have been talking about taxes. Whose policy do you prefer--Ford's or Carter's?,,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,True
USGALLUP.959.Q015A,Ford,51,"Regardless of which man you happen to prefer (for president in 1976)--Ford or Carter--please tell me which one you, yourself, feel would do a better job of: Handling relations with other nations?",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q015A,Carter,25,"Regardless of which man you happen to prefer (for president in 1976)--Ford or Carter--please tell me which one you, yourself, feel would do a better job of: Handling relations with other nations?",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q015A,Undecided,24,"Regardless of which man you happen to prefer (for president in 1976)--Ford or Carter--please tell me which one you, yourself, feel would do a better job of: Handling relations with other nations?",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USCAMREP.76JUL.R367,Democrat Jimmy Carter,40,"If the general election for President of the United States (1976) were held today, for whom would you vote if the candidates are: Democrat Jimmy Carter, Republican Gerald Ford, Independent Eugene McCarthy? (IF UNDECIDED, ask:) Well, to whom do you lean?",,,07/1/1976,Cambridge Reports/Research International,,Cambridge Reports/National Omnibus Survey,07/1/1976,07/31/1976,N,National adult,1500,,Face-to-face interview,Sample size is approximate.,True
USCAMREP.76JUL.R367,Lean Carter,7,"If the general election for President of the United States (1976) were held today, for whom would you vote if the candidates are: Democrat Jimmy Carter, Republican Gerald Ford, Independent Eugene McCarthy? (IF UNDECIDED, ask:) Well, to whom do you lean?",,,07/1/1976,Cambridge Reports/Research International,,Cambridge Reports/National Omnibus Survey,07/1/1976,07/31/1976,N,National adult,1500,,Face-to-face interview,Sample size is approximate.,True
USCAMREP.76JUL.R367,Republican Gerald Ford,29,"If the general election for President of the United States (1976) were held today, for whom would you vote if the candidates are: Democrat Jimmy Carter, Republican Gerald Ford, Independent Eugene McCarthy? (IF UNDECIDED, ask:) Well, to whom do you lean?",,,07/1/1976,Cambridge Reports/Research International,,Cambridge Reports/National Omnibus Survey,07/1/1976,07/31/1976,N,National adult,1500,,Face-to-face interview,Sample size is approximate.,True
USCAMREP.76JUL.R367,Lean Ford,6,"If the general election for President of the United States (1976) were held today, for whom would you vote if the candidates are: Democrat Jimmy Carter, Republican Gerald Ford, Independent Eugene McCarthy? (IF UNDECIDED, ask:) Well, to whom do you lean?",,,07/1/1976,Cambridge Reports/Research International,,Cambridge Reports/National Omnibus Survey,07/1/1976,07/31/1976,N,National adult,1500,,Face-to-face interview,Sample size is approximate.,True
USCAMREP.76JUL.R367,Independent Eugene McCarthy,3,"If the general election for President of the United States (1976) were held today, for whom would you vote if the candidates are: Democrat Jimmy Carter, Republican Gerald Ford, Independent Eugene McCarthy? (IF UNDECIDED, ask:) Well, to whom do you lean?",,,07/1/1976,Cambridge Reports/Research International,,Cambridge Reports/National Omnibus Survey,07/1/1976,07/31/1976,N,National adult,1500,,Face-to-face interview,Sample size is approximate.,True
USCAMREP.76JUL.R367,Lean McCarthy,1,"If the general election for President of the United States (1976) were held today, for whom would you vote if the candidates are: Democrat Jimmy Carter, Republican Gerald Ford, Independent Eugene McCarthy? (IF UNDECIDED, ask:) Well, to whom do you lean?",,,07/1/1976,Cambridge Reports/Research International,,Cambridge Reports/National Omnibus Survey,07/1/1976,07/31/1976,N,National adult,1500,,Face-to-face interview,Sample size is approximate.,True
USCAMREP.76JUL.R367,Might not vote (vol.),2,"If the general election for President of the United States (1976) were held today, for whom would you vote if the candidates are: Democrat Jimmy Carter, Republican Gerald Ford, Independent Eugene McCarthy? (IF UNDECIDED, ask:) Well, to whom do you lean?",,,07/1/1976,Cambridge Reports/Research International,,Cambridge Reports/National Omnibus Survey,07/1/1976,07/31/1976,N,National adult,1500,,Face-to-face interview,Sample size is approximate.,True
USCAMREP.76JUL.R367,Undecided,13,"If the general election for President of the United States (1976) were held today, for whom would you vote if the candidates are: Democrat Jimmy Carter, Republican Gerald Ford, Independent Eugene McCarthy? (IF UNDECIDED, ask:) Well, to whom do you lean?",,,07/1/1976,Cambridge Reports/Research International,,Cambridge Reports/National Omnibus Survey,07/1/1976,07/31/1976,N,National adult,1500,,Face-to-face interview,Sample size is approximate.,True
USGALLUP.959.Q016O,Ford,59,"Please tell me whether you feel this group would be better off with Ford as the next president, or with Carter as the next President? Bankers",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q016O,Carter,14,"Please tell me whether you feel this group would be better off with Ford as the next president, or with Carter as the next President? Bankers",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q016O,No difference (vol.),10,"Please tell me whether you feel this group would be better off with Ford as the next president, or with Carter as the next President? Bankers",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q016O,Undecided,17,"Please tell me whether you feel this group would be better off with Ford as the next president, or with Carter as the next President? Bankers",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USABCHS.092676.R4F,Ford,34,"(I want to go over some of the question areas asked about in (the first 1976 presidential) debate. For each one, tell me who you personally think was more effective on that question--Ford or Carter?)...How to bring in new government programs and also balance the budget",,,09/26/1976,ABC News; Louis Harris and Associates,,Harris Survey,09/24/1976,09/24/1976,Y,Likely voters,1516,,Telephone Interview,,False
USABCHS.092676.R4F,Carter,40,"(I want to go over some of the question areas asked about in (the first 1976 presidential) debate. For each one, tell me who you personally think was more effective on that question--Ford or Carter?)...How to bring in new government programs and also balance the budget",,,09/26/1976,ABC News; Louis Harris and Associates,,Harris Survey,09/24/1976,09/24/1976,Y,Likely voters,1516,,Telephone Interview,,False
USABCHS.092676.R4F,No difference (vol.),14,"(I want to go over some of the question areas asked about in (the first 1976 presidential) debate. For each one, tell me who you personally think was more effective on that question--Ford or Carter?)...How to bring in new government programs and also balance the budget",,,09/26/1976,ABC News; Louis Harris and Associates,,Harris Survey,09/24/1976,09/24/1976,Y,Likely voters,1516,,Telephone Interview,,False
USABCHS.092676.R4F,Not sure,12,"(I want to go over some of the question areas asked about in (the first 1976 presidential) debate. For each one, tell me who you personally think was more effective on that question--Ford or Carter?)...How to bring in new government programs and also balance the budget",,,09/26/1976,ABC News; Louis Harris and Associates,,Harris Survey,09/24/1976,09/24/1976,Y,Likely voters,1516,,Telephone Interview,,False
USHARRIS.091376.R1H,Ford,37,"Now, if you had to choose, who do you think could do a better job as President on...Standing up firmly to the Russians--Gerald Ford or Jimmy Carter?",,,09/13/1976,Louis Harris & Associates,,Harris Survey,08/1/1976,08/31/1976,N,Likely voters,1381,,Telephone Interview,Exact interview dates unknown (late August),False
USHARRIS.091376.R1H,Carter,34,"Now, if you had to choose, who do you think could do a better job as President on...Standing up firmly to the Russians--Gerald Ford or Jimmy Carter?",,,09/13/1976,Louis Harris & Associates,,Harris Survey,08/1/1976,08/31/1976,N,Likely voters,1381,,Telephone Interview,Exact interview dates unknown (late August),False
USHARRIS.091376.R1H,Not sure,29,"Now, if you had to choose, who do you think could do a better job as President on...Standing up firmly to the Russians--Gerald Ford or Jimmy Carter?",,,09/13/1976,Louis Harris & Associates,,Harris Survey,08/1/1976,08/31/1976,N,Likely voters,1381,,Telephone Interview,Exact interview dates unknown (late August),False
USCBSNYT.092676.R09F,Ford,40,"(Now, I would like to read you a list of sentences that people have used about candidates for public office. For each sentence, I would like you to tell me whether it fits Gerald Ford or Jimmy Carter better. If you feel the sentence fits neither person, or fits other people equally, just say so.)...I agree with him more on the issues.",,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USCBSNYT.092676.R09F,Carter,44,"(Now, I would like to read you a list of sentences that people have used about candidates for public office. For each sentence, I would like you to tell me whether it fits Gerald Ford or Jimmy Carter better. If you feel the sentence fits neither person, or fits other people equally, just say so.)...I agree with him more on the issues.",,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USCBSNYT.092676.R09F,Neither (vol.),4,"(Now, I would like to read you a list of sentences that people have used about candidates for public office. For each sentence, I would like you to tell me whether it fits Gerald Ford or Jimmy Carter better. If you feel the sentence fits neither person, or fits other people equally, just say so.)...I agree with him more on the issues.",,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USCBSNYT.092676.R09F,Both (vol.)/Don't know/No answer,12,"(Now, I would like to read you a list of sentences that people have used about candidates for public office. For each sentence, I would like you to tell me whether it fits Gerald Ford or Jimmy Carter better. If you feel the sentence fits neither person, or fits other people equally, just say so.)...I agree with him more on the issues.",,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USGALLUP.959.Q016H,Ford,25,"Please tell me whether you feel this group would be better off with Ford as the next president, or with Carter as the next President? Retired people",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q016H,Carter,48,"Please tell me whether you feel this group would be better off with Ford as the next president, or with Carter as the next President? Retired people",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q016H,No difference (vol.),11,"Please tell me whether you feel this group would be better off with Ford as the next president, or with Carter as the next President? Retired people",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q016H,Undecided,16,"Please tell me whether you feel this group would be better off with Ford as the next president, or with Carter as the next President? Retired people",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USCAMREP.76JUL.R377,Carter,37,"Please look at this card. On this card are listed some of the problems which the President must deal with. Regardless of how you are going to vote this year (1976), I'd like you to tell me whether Jimmy Carter or Gerald Ford would do a better job, from your point of view, in dealing with each problem, or issue.)...Managing the economy",,,07/1/1976,Cambridge Reports/Research International,,Cambridge Reports/National Omnibus Survey,07/1/1976,07/31/1976,N,National adult,1500,,Face-to-face interview,Sample size is approximate.,False
USCAMREP.76JUL.R377,Ford,33,"Please look at this card. On this card are listed some of the problems which the President must deal with. Regardless of how you are going to vote this year (1976), I'd like you to tell me whether Jimmy Carter or Gerald Ford would do a better job, from your point of view, in dealing with each problem, or issue.)...Managing the economy",,,07/1/1976,Cambridge Reports/Research International,,Cambridge Reports/National Omnibus Survey,07/1/1976,07/31/1976,N,National adult,1500,,Face-to-face interview,Sample size is approximate.,False
USCAMREP.76JUL.R377,Both (vol.),9,"Please look at this card. On this card are listed some of the problems which the President must deal with. Regardless of how you are going to vote this year (1976), I'd like you to tell me whether Jimmy Carter or Gerald Ford would do a better job, from your point of view, in dealing with each problem, or issue.)...Managing the economy",,,07/1/1976,Cambridge Reports/Research International,,Cambridge Reports/National Omnibus Survey,07/1/1976,07/31/1976,N,National adult,1500,,Face-to-face interview,Sample size is approximate.,False
USCAMREP.76JUL.R377,Neither (vol.),8,"Please look at this card. On this card are listed some of the problems which the President must deal with. Regardless of how you are going to vote this year (1976), I'd like you to tell me whether Jimmy Carter or Gerald Ford would do a better job, from your point of view, in dealing with each problem, or issue.)...Managing the economy",,,07/1/1976,Cambridge Reports/Research International,,Cambridge Reports/National Omnibus Survey,07/1/1976,07/31/1976,N,National adult,1500,,Face-to-face interview,Sample size is approximate.,False
USCAMREP.76JUL.R377,Don't know,13,"Please look at this card. On this card are listed some of the problems which the President must deal with. Regardless of how you are going to vote this year (1976), I'd like you to tell me whether Jimmy Carter or Gerald Ford would do a better job, from your point of view, in dealing with each problem, or issue.)...Managing the economy",,,07/1/1976,Cambridge Reports/Research International,,Cambridge Reports/National Omnibus Survey,07/1/1976,07/31/1976,N,National adult,1500,,Face-to-face interview,Sample size is approximate.,False
USABCHS.092676.R4I,Ford,27,"(I want to go over some of the question areas asked about in (the first 1976 presidential) debate. For each one, tell me who you personally think was more effective on that question--Ford or Carter?)...Whether to have one-party control of the White House and Congress",,,09/26/1976,ABC News; Louis Harris and Associates,,Harris Survey,09/24/1976,09/24/1976,Y,Likely voters,1516,,Telephone Interview,,False
USABCHS.092676.R4I,Carter,30,"(I want to go over some of the question areas asked about in (the first 1976 presidential) debate. For each one, tell me who you personally think was more effective on that question--Ford or Carter?)...Whether to have one-party control of the White House and Congress",,,09/26/1976,ABC News; Louis Harris and Associates,,Harris Survey,09/24/1976,09/24/1976,Y,Likely voters,1516,,Telephone Interview,,False
USABCHS.092676.R4I,No difference (vol.),13,"(I want to go over some of the question areas asked about in (the first 1976 presidential) debate. For each one, tell me who you personally think was more effective on that question--Ford or Carter?)...Whether to have one-party control of the White House and Congress",,,09/26/1976,ABC News; Louis Harris and Associates,,Harris Survey,09/24/1976,09/24/1976,Y,Likely voters,1516,,Telephone Interview,,False
USABCHS.092676.R4I,Not sure,30,"(I want to go over some of the question areas asked about in (the first 1976 presidential) debate. For each one, tell me who you personally think was more effective on that question--Ford or Carter?)...Whether to have one-party control of the White House and Congress",,,09/26/1976,ABC News; Louis Harris and Associates,,Harris Survey,09/24/1976,09/24/1976,Y,Likely voters,1516,,Telephone Interview,,False
USABCHS.092676.R4C,Ford,37,"(I want to go over some of the question areas asked about in (the first 1976 presidential) debate. For each one, tell me who you personally think was more effective on that question--Ford or Carter?)...Tax relief for the American people",,,09/26/1976,ABC News; Louis Harris and Associates,,Harris Survey,09/24/1976,09/24/1976,Y,Likely voters,1516,,Telephone Interview,,False
USABCHS.092676.R4C,Carter,40,"(I want to go over some of the question areas asked about in (the first 1976 presidential) debate. For each one, tell me who you personally think was more effective on that question--Ford or Carter?)...Tax relief for the American people",,,09/26/1976,ABC News; Louis Harris and Associates,,Harris Survey,09/24/1976,09/24/1976,Y,Likely voters,1516,,Telephone Interview,,False
USABCHS.092676.R4C,No difference (vol.),10,"(I want to go over some of the question areas asked about in (the first 1976 presidential) debate. For each one, tell me who you personally think was more effective on that question--Ford or Carter?)...Tax relief for the American people",,,09/26/1976,ABC News; Louis Harris and Associates,,Harris Survey,09/24/1976,09/24/1976,Y,Likely voters,1516,,Telephone Interview,,False
USABCHS.092676.R4C,Not sure,13,"(I want to go over some of the question areas asked about in (the first 1976 presidential) debate. For each one, tell me who you personally think was more effective on that question--Ford or Carter?)...Tax relief for the American people",,,09/26/1976,ABC News; Louis Harris and Associates,,Harris Survey,09/24/1976,09/24/1976,Y,Likely voters,1516,,Telephone Interview,,False
USYANK.768530.Q10C8,Very important reason,29,"I will read you a number of reasons why other people have told us they are not sure about who to elect (as President in 1976). For each reason, will you tell me whether this is a very important reason you haven't made up your mind, a fairly important reason, or not an important reason. You don't like either of the two choices, the Carter ticket or the Ford ticket",,Reg. voters not sure who they'll vote for (8%),08/24/1976,"Yankelovich, Skelly & White",Time Magazine,"Time/Yankelovich, Skelly & White Poll",08/20/1976,08/24/1976,Y,Registered voters,1544,,Telephone Interview,,False
USYANK.768530.Q10C8,Fairly important reason,18,"I will read you a number of reasons why other people have told us they are not sure about who to elect (as President in 1976). For each reason, will you tell me whether this is a very important reason you haven't made up your mind, a fairly important reason, or not an important reason. You don't like either of the two choices, the Carter ticket or the Ford ticket",,Reg. voters not sure who they'll vote for (8%),08/24/1976,"Yankelovich, Skelly & White",Time Magazine,"Time/Yankelovich, Skelly & White Poll",08/20/1976,08/24/1976,Y,Registered voters,1544,,Telephone Interview,,False
USYANK.768530.Q10C8,Not such an important reason,53,"I will read you a number of reasons why other people have told us they are not sure about who to elect (as President in 1976). For each reason, will you tell me whether this is a very important reason you haven't made up your mind, a fairly important reason, or not an important reason. You don't like either of the two choices, the Carter ticket or the Ford ticket",,Reg. voters not sure who they'll vote for (8%),08/24/1976,"Yankelovich, Skelly & White",Time Magazine,"Time/Yankelovich, Skelly & White Poll",08/20/1976,08/24/1976,Y,Registered voters,1544,,Telephone Interview,,False
