QuestionID,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,Approve,Disapprove,No Opinion
31120286.00053,"Did this make you more or less favorable to Barack Obama?...Much more favorable, somewhat more favorable, somewhat less favorable, much less favorable ",nan,Asked of those who see/read/heard anything in the news recently about Obama (66%),11/21/2007,"Penn, Schoen & Berland Associates",nan,PSB November 2007 Iowa Tracker,11/19/2007,11/20/2007,Y,Iowa likely Democratic caucus-goers,605,nan,Telephone Interview,nan,59.0,21.0,19.0
USGALLUP.090707.R4J,"(I'd like to get your feelings toward some people who have been in the news....I'll read the name of a person and I'd like you to rate that person using something called the feeling thermometer.  You can choose any number between 0 and 100.  The higher the number, the warmer or more favorable you feel toward that person, the lower the number, the colder or less favorable.  You would rate this person at the 50-degree mark if you feel neither warm nor cold toward them.  If we come to a person whose name you don't recognize, you don't need to rate that person.  Just tell me and we'll move on to the next one.) How about...Barack Obama?",Mean = 55.6,nan,09/7/2007,Gallup Organization,nan,Gallup Poll,08/23/2007,08/26/2007,Y,National adult,1001,nan,Telephone Interview,nan,53.0,28.0,19.0
31119361.00005,Are you favorable or unfavorable towards...Barack Obama?,nan,nan,01/17/2008,"Penn, Schoen & Berland Associates",nan,PSB January 2008 Massachusetts likely Democratic primary voters,01/16/2008,01/16/2008,Y,Massachusetts likely Democratic primary voters,404,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline","This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",83.0,13.0,4.0
USCBSNYT.043008.R14,"Is your opinion of Barack Obama favorable, not favorable, undecided, or haven't you heard enough about Barack Obama yet to have an opinion?",nan,Democratic primary voters,04/30/2008,CBS News; New York Times,nan,CBS News/New York Times Poll,04/25/2008,04/29/2008,Y,National adult,1065,Q14,Telephone Interview,nan,57.0,20.0,23.0
USGALLUP.07OCT12.R16E,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Barack Obama?",nan,nan,10/16/2007,Gallup Organization,USA Today,Gallup/USA Today Poll,10/12/2007,10/14/2007,Y,National adult,1009,Q16E,Telephone Interview,nan,53.0,32.0,15.0
31119476.00000,Are you favorable or unfavorable towards...Barack Obama?,nan,nan,01/12/2008,"Penn, Schoen & Berland Associates",nan,PSB January 2008 Tracker,01/11/2008,01/11/2008,Y,National likely voters,416,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline","This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",62.0,33.0,5.0
USAP.041708.R05D,"(For each of the following individuals, please select if you have a favorable or unfavorable impression of that person.  If you don't know enough about the person to have an opinion, you can say that too.)...Barack Obama...Very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, don't know enough to say",nan,nan,04/17/2008,Knowledge Networks,Associated Press; Yahoo,Associated Press/Yahoo Poll,04/2/2008,04/14/2008,Y,National adult,1844,nan,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel, which is randomly selected from the entire national adult population and subsequently provided Internet access, if needed.",48.0,44.0,8.0
USGALLUP.08JAN30.R06D,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Barack Obama?",nan,nan,02/3/2008,Gallup Organization,USA Today,Gallup/USA Today Poll,01/30/2008,02/2/2008,Y,National adult,2020,Q6D,"Telephone Interview, Cell Phone; Telephone Interview, Landline",nan,59.0,32.0,8.0
USCBSNYT.011308B.R19,"Is your opinion of Barack Obama favorable, not favorable, undecided, or haven't you heard enough about Barack Obama yet to have an opinion?",nan,Democratic primary voters,01/13/2008,CBS News; New York Times,nan,CBS News/New York Times Poll,01/9/2008,01/12/2008,Y,National adult including an oversample of African Americans,1191,Q19,Telephone Interview,There was a total of 185 African-American respondents interviewed.  Results are weighted to be representative of a national adult population.,55.0,16.0,29.0
31120307.00049,"Did the news make you much more favorable, somewhat more favorable, somewhat less favorable or much less favorable to...Barack Obama?...Much more favorable, somewhat more favorable, somewhat less favorable, much less favorable ",nan,Asked of those who heard or read anything about Obama (67%),12/7/2007,"Penn, Schoen & Berland Associates",nan,PSB December 2007 New Hampshire Tracker,12/4/2007,12/6/2007,Y,New Hampshire likely Democratic primary voters,542,nan,Telephone Interview,"This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",66.0,15.0,19.0
USORC.020408.R01A,"We'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them....Illinois Senator Barack Obama",nan,nan,02/4/2008,Opinion Research Corporation,Cable News Network (CNN),CNN/Opinion Research Corporation Poll,02/1/2008,02/3/2008,Y,National adults including an oversample of African Americans,1192,Q1B,Telephone Interview,There was a total of 229 African-American respondents.  Results were weighted to be representative of a national adult population.,58.0,31.0,10.0
USAP.112007.R03D,"(For each of the following individuals, please select if you have a favorable or unfavorable impression of that person.  If you don't know enough about the person to have an opinion, you can say that too.)...Barack Obama...(If Favorable/Unfavorable, ask:) (Is that very or somewhat favorable/unfavorable?)",nan,nan,11/20/2007,Knowledge Networks,Associated Press; Yahoo,Associated Press/Yahoo Poll,11/2/2007,11/12/2007,Y,National adult,2230,nan,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed..",47.0,35.0,19.0
31119475.00003,Are you favorable or unfavorable towards...Barack Obama?,nan,nan,01/16/2008,"Penn, Schoen & Berland Associates",nan,PSB January 2008 Missouri Tracker,01/14/2008,01/15/2008,Y,Missouri likely Democratic primary voters,405,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline","This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",81.0,15.0,4.0
31118575.00005,Are you favorable or unfavorable towards...Barack Obama?,nan,nan,01/17/2008,"Penn, Schoen & Berland Associates",nan,"PSB California Poll: Mark Penn Digital Polling Data Collection and Oral History, GW Libraries, The George Washington University",09/27/2007,10/2/2007,Y,Adult residents of California likely to vote in the 2008 Democratic primary,571,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline","This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",80.0,15.0,5.0
USCBS.102507.R29,"Is your opinion of Barack Obama favorable, not favorable undecided, or haven't you heard enough about Barack Obama yet to have an opinion?",nan,Registered voters,10/25/2007,CBS News,nan,CBS News Poll,10/12/2007,10/16/2007,Y,National adult,1282,Q29,Telephone Interview,nan,38.0,24.0,38.0
USPSRA.020308.R04F,"(Now I'd like your views on some people.  As I read some names, please tell me if you have a favorable or unfavorable opinion of each person.)...Barack Obama...Would you say your overall opinion of...Barack Obama is very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",nan,nan,02/3/2008,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,Pew Research Center for the People & the Press Economic Poll,01/30/2008,02/2/2008,Y,National adult,1502,Q4F,Telephone Interview,nan,58.0,30.0,12.0
31119359.00007,"Are you favorable or unfavorable towards...Barack Obama?...Very favorable, favorable, unfavorable",nan,nan,09/4/2007,"Penn, Schoen & Berland Associates",nan,PSB January 2007 Michigan likely Democratic primary voters,08/29/2007,08/30/2007,Y,Michigan likely Democratic primary voters,407,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline",nan,73.0,15.0,12.0
USGALLUP.07NVM30.R04E,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Barack Obama?",nan,nan,12/4/2007,Gallup Organization,USA Today,Gallup/USA Today Poll,11/30/2007,12/2/2007,Y,National adult,1006,Q4E,Telephone Interview,nan,53.0,33.0,13.0
USQUINN.051408.R04,"Is your opinion of--Barack Obama favorable, unfavorable, or haven't you heard enough about him?",nan,nan,05/14/2008,Quinnipiac University Polling Institute,nan,Quinnipiac University Poll,05/8/2008,05/12/2008,Y,National registered voters,1745,nan,Telephone Interview,nan,49.0,33.0,18.0
USAP.020108.R03D,"(For each of the following individuals, please select if you have a favorable or unfavorable impression of that person.  If you don't know enough about the person to have an opinion, you can say that too.)...Barack Obama...Very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, don't know enough to say",nan,nan,nan,Knowledge Networks,Associated Press; Yahoo,Associated Press/Yahoo Poll: January 2008,01/18/2008,01/28/2008,Y,National adult,2016,nan,Web-based survey,nan,49.0,36.0,15.0
USQUINN.103107.R19,"Is your opinion of--Barack Obama favorable, unfavorable or haven't you heard enough about him?",nan,nan,10/31/2007,Quinnipiac University Polling Institute,nan,Quinnipiac University Poll,10/23/2007,10/29/2007,Y,National registered voters,1636,nan,Telephone Interview,nan,50.0,26.0,23.0
31119368.00003,"Are you very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable towards...Barack Obama?",nan,nan,09/4/2007,"Penn, Schoen & Berland Associates",nan,PSB August 2007 New Hampshire likely Democratic primary voters,08/28/2007,08/29/2007,Y,New Hampshire likely Democratic primary voters,400,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline","This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",79.0,14.0,7.0
USCBSNYT.050408A.R09,"Is your opinion of Barack Obama favorable, not favorable, undecided, or haven't you heard enough about Barack Obama yet to have an opinion?",nan,Registered voters,05/4/2008,CBS News; New York Times,nan,CBS News/New York Times Poll,05/1/2008,05/3/2008,Y,National adult,671,Q9,Telephone Interview,nan,44.0,30.0,26.0
31120223.00004,Are you favorable or unfavorable towards...Barack Obama?,nan,nan,09/24/2007,"Penn, Schoen and Berland Associates",nan,PSB Late September 2007 Iowa Tracker,09/18/2007,09/20/2007,Y,Likely Iowa Democratic caucus-goers,520,nan,Telephone Interview,"This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",39.0,47.0,14.0
USAP.013108.R03D,"(For each of the following individuals, please select if you have a favorable or unfavorable impression of that person.  If you don't know enough about the person to have an opinion, you can say that too.)...Barack Obama...Very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, don't know enough to say",nan,nan,nan,Knowledge Networks,Associated Press; Yahoo,Associated Press/Yahoo Poll: January 2008,01/18/2008,01/28/2008,Y,National adult,2016,nan,Web-based survey,nan,49.0,36.0,15.0
USGALLUP.07DCM14.R05F,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Barack Obama?",nan,nan,12/18/2007,Gallup Organization,USA Today,Gallup/USA Today Poll,12/14/2007,12/16/2007,Y,National adult,1011,Q5F,Telephone Interview,nan,57.0,30.0,13.0
31116629.00017,"Is your opinion of Barack Obama favorable, unfavorable or haven't you heard enough about him?",nan,nan,03/21/2008,Quinnipiac University Polling Institute,nan,"Clinton Or Obama Top McCain In New York State, Quinnipiac University Poll Finds; White Voters Prefer Mccain Over Obama",03/16/2008,03/18/2008,Y,New York registered voters,1528,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline",nan,56.0,25.0,19.0
USCBSNYT.091007.R27,"Is your opinion of Barack Obama favorable, not favorable, undecided, or haven't you heard enough about Barack Obama yet to have an opinion?",nan,Registered voters,09/10/2007,CBS News; New York Times,nan,CBS News/New York Times Poll,09/4/2007,09/9/2007,Y,National adults including an oversample adults who have family members now serving in the US Armed Forces or Reserves,1264,nan,Telephone Interview,Results are weighted to be representative of a national adult population.,35.0,21.0,44.0
USCBSNYT.022508.R17,"Is your opinion of Barack Obama favorable, not favorable, undecided, or haven't you heard enough about Barack Obama yet to have an opinion?",nan,Registered voters,02/25/2008,CBS News; New York Times,nan,CBS News/New York Times Poll,02/20/2008,02/24/2008,Y,National adult,1266,Q17,Telephone Interview,nan,45.0,23.0,32.0
USGALLUP.07OC004.R30E,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Barack Obama?",nan,nan,10/10/2007,Gallup Organization,nan,Gallup Poll,10/4/2007,10/7/2007,Y,National adult,1010,Q30E,Telephone Interview,nan,54.0,27.0,19.0
31120041.00035,"Are you favorable or unfavorable towards...Barack Obama?...Very favorable, somewhat favorable, unfavorable",nan,nan,11/5/2007,"Penn, Schoen & Berland Associates",nan,PSB Early November 2007 Iowa Tracker,11/1/2007,11/5/2007,Y,Likely Iowa Democratic caucus-goers,437,nan,Telephone Interview,"This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",82.0,15.0,3.0
31120286.00063,"Did this make you more or less favorable to Barack Obama?...Much more favorable, somewhat more favorable, somewhat less favorable, much less favorable ",nan,Asked of those who have received any Obama mailers (58%),11/21/2007,"Penn, Schoen & Berland Associates",nan,PSB November 2007 Iowa Tracker,11/19/2007,11/20/2007,Y,Iowa likely Democratic caucus-goers,605,nan,Telephone Interview,nan,45.0,17.0,38.0
USODFOX.091307.R08,(I'm going to read you the names of several individuals.  Please tell me whether you have a generally favorable or unfavorable opinion of each one.  If you've never heard of someone please just say so.)...Barack Obama,nan,nan,09/13/2007,Opinion Dynamics,Fox News,FOX News/Opinion Dynamics Poll,09/11/2007,09/12/2007,Y,National registered voters,900,nan,Telephone Interview,nan,51.0,25.0,24.0
USABCWP.110407.R07C,"Do you have a favorable or unfavorable impression of...Barack Obama? (If Favorable/Unfavorable, ask:) Do you feel that way strongly or somewhat?",nan,nan,11/4/2007,TNS Intersearch,ABC News; Washington Post,ABC News/Washington Post Poll,10/29/2007,11/1/2007,Y,National adults including an oversample of African Americans,1131,Q7C,Telephone Interview,The results are weighted to be representative of a national adult population.  Interviews were conducted by TNS Intersearch.,51.0,36.0,13.0
USORC.050108A.R09B,"(We'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.)...Illinois Senator Barack Obama",* = less than .5%.,nan,05/1/2008,Opinion Research Corporation,Cable News Network (CNN),CNN/Opinion Research Corporation Poll,04/28/2008,04/30/2008,Y,National adult,1008,Q9B,Telephone Interview,nan,56.0,38.0,5.0
USGALLUP.07SEP007.R02E,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Barack Obama?",nan,nan,09/10/2007,Gallup Organization,USA Today,Gallup/USA Today Poll,09/7/2007,09/8/2007,Y,National adult,1028,Q2E,Telephone Interview,nan,48.0,32.0,21.0
USABCWP.041608.R04C,"Do you have a favorable or unfavorable impression of...Barack Obama? (If Favorable/Unfavorable, ask:) Do you feel that way strongly or somewhat?",nan,nan,04/16/2008,TNS Intersearch,ABC News; Washington Post,ABC News/Washington Post Poll,04/10/2008,04/13/2008,Y,National adult including an oversample of African Americans and Catholics,1197,Q4C,Telephone Interview,There was a total of 213 African-Americans and a total of 292 Catholics.  Results are weighted to be representative of a national adult population.  Interviews were conducted by TNS Intersearch.,56.0,39.0,5.0
31120279.00003,Are you favorable or unfavorable towards...Barack Obama?,nan,nan,11/15/2007,"Penn, Schoen & Berland Associates",nan,PSB November 2007 Iowa likely Democratic caucus goers,11/12/2007,11/15/2007,Y,Likely Iowa Democratic caucus-goers,595,nan,Telephone Interview,"This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",84.0,12.0,4.0
USCBS.200803B.Q18,"Is your opinion of Barack Obama favorable, not favorable, undecided, or haven't you heard enough about Barack Obama yet to have an opinion?",* = less than .5%.,nan,03/31/2008,CBS News,nan,CBS News Poll,03/20/2008,03/20/2008,Y,Registered voter callback,542,Q18,Telephone Interview,"The respondents were originally interviewed March 15-18, 2008.",44.0,28.0,28.0
31120039.00003,"(Are you favorable or unfavorable toward this person?...Very favorable, somewhat favorable, unfavorable)...Barack Obama",nan,nan,08/19/2007,"Penn, Schoen & Berland Associates",nan,PSB August 2007 Iowa Debate Poll,08/19/2007,08/19/2007,Y,"Likely Democratic primary voters who watched the August 19, 2007 debate",122,nan,Telephone Interview,"This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",89.0,11.0,0.0
USCBS.020308A.R16,"Is your opinion of Barack Obama favorable, not favorable, undecided, or haven't you heard enough about Barack Obama yet to have an opinion?",nan,Democratic primary voters,02/3/2008,CBS News,nan,CBS News Poll,01/30/2008,02/2/2008,Y,National adult,1232,Q16,Telephone Interview,nan,63.0,11.0,26.0
USCBSNYT.121007B.R26,"Is your opinion of Barack Obama favorable, not favorable, undecided, or haven't you heard enough about Barack Obama yet to have an opinion?",nan,Democratic primary voters,12/10/2007,CBS News; New York Times,nan,CBS News/New York Times Poll,12/5/2007,12/9/2007,Y,National adult,1133,Q26,Telephone Interview,nan,54.0,14.0,32.0
31119357.00006,Are you favorable or unfavorable towards...Barack Obama?,nan,nan,01/14/2008,"Penn, Schoen & Berland Associates",nan,PSB January 2008 Florida likely primary voters,01/13/2008,01/13/2008,Y,Florida likely Democratic primary voters,408,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline","This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",72.0,23.0,5.0
31119358.00004,Are you favorable or unfavorable towards...Barack Obama?,nan,nan,01/15/2008,"Penn, Schoen & Berland Associates",nan,PSB January 2008 Georgia likely Democratic primary voters,01/13/2008,01/14/2008,Y,Georgia likely Democratic primary voters,410,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline","This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",82.0,14.0,4.0
USGALLUP.08JAN10.R03B,"(We'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Barack Obama?",nan,nan,01/15/2008,Gallup Organization,USA Today,Gallup/USA Today Poll,01/10/2008,01/13/2008,Y,National adult,2010,Q3B,"Telephone Interview, Cell Phone; Telephone Interview, Landline",nan,59.0,32.0,9.0
USODFOX.022108.R05,(I'm going to read you the names of several individuals and groups.  Please tell me whether you have a generally favorable or unfavorable opinion of each one.  If you've never heard of someone please just say so.)...Barack Obama,nan,nan,02/21/2008,Opinion Dynamics,Fox News,FOX News/Opinion Dynamics Poll,02/19/2008,02/20/2008,Y,National registered voters,900,nan,Telephone Interview,nan,54.0,33.0,12.0
USPSRA.111307.R10,"Would you say your overall opinion of Barack Obama is...very favorable, mostly favorable, very unfavorable or mostly unfavorable?",nan,nan,11/13/2007,Princeton Survey Research Associates International,Pew Research Center for the People & the Press; Pew Social & Demographic Trends,Pew Social Trends Poll,09/5/2007,10/6/2007,Y,National adult including an oversample of African Americans,3086,Q10,Telephone Interview,"Results are weighted to be representative of a national adult population.  The totals interviewed were 1007 black non-Hispanics, 388 Hispanics, and 1536 
white non-Hispanics.",51.0,23.0,26.0
USCBS.032108.R6,"Is your opinion of Barack Obama favorable, not favorable, undecided, or haven't you heard enough about Barack Obama yet to have an opinion?",nan,nan,03/31/2008,CBS News,nan,CBS News Poll,03/20/2008,03/20/2008,Y,Registered voter callback,542,RQ6,Telephone Interview,"The respondents were originally interviewed March 15-18, 2008.",43.0,30.0,27.0
31121048.00008,"(Next, please say if you have a favorable or unfavorable opinion of the following presidential candidates.)...How about Barack Obama?",nan,Asked of likely voters,05/21/2008,Abt SRBI,Public Policy Institute of California (PPIC),Californians Call Governor’s Lottery Proposal a Bad Bet,05/12/2008,05/18/2008,Y,Adult residents of California,2003,nan,"Telephone Interview, Landline",nan,59.0,36.0,5.0
USCBSNYT.040308.R33,"Is your opinion of Barack Obama favorable, not favorable, undecided, or haven't you heard enough about Barack Obama yet to have an opinion?",nan,Registered voters,04/3/2008,CBS News; New York Times,nan,CBS News/New York Times Poll,03/28/2008,04/2/2008,Y,National adult,1368,Q33,Telephone Interview,nan,43.0,24.0,33.0
USPSRNEW.041808.R10A,"We'd like your overall opinion of the three (2008) presidential (election) candidates still in the race.  As I read each name, please tell me if you have a favorable or unfavorable opinion of this candidate--or if you had never heard of them before this interview.  What about...Barack Obama?  Do you have a favorable or unfavorable opinion of him?",nan,Registered voters,04/18/2008,Princeton Survey Research Associates International,Newsweek,Princeton Survey Research Associates International/Newsweek Poll,04/16/2008,04/17/2008,Y,National adult,1356,Q10A,Telephone Interview,nan,57.0,36.0,7.0
USPSRNEW.042608.R05A,"We'd like your overall opinion of the three (2008) presidential (election) candidates still in the race.  As I read each name, please tell me if you have a favorable or unfavorable opinion of this candidate--or if you had never heard of them before this interview.  What about...Barack Obama?  Do you have a favorable or unfavorable opinion of him?",nan,Registered voters,04/26/2008,Princeton Survey Research Associates International,Newsweek,Princeton Survey Research Associates International/Newsweek Poll,04/24/2008,04/25/2008,Y,National adult,1371,Q5A,Telephone Interview,nan,53.0,40.0,7.0
USCBS.031808.R18,"Is your opinion of Barack Obama favorable, not favorable, undecided, or haven't you heard enough about Barack Obama yet to have an opinion?",nan,Registered voters,03/18/2008,CBS News,nan,CBS News Poll,03/15/2008,03/18/2008,Y,National adult including an oversample of African Americans,1073,Q18,Telephone Interview,nan,44.0,30.0,26.0
31120307.00005,Are you favorable or unfavorable towards...Barack Obama?,nan,nan,12/7/2007,"Penn, Schoen & Berland Associates",nan,PSB December 2007 New Hampshire Tracker,12/4/2007,12/6/2007,Y,New Hampshire likely Democratic primary voters,542,nan,Telephone Interview,"This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",85.0,11.0,4.0
USGALLUP.0731.Q36E,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Barack Obama?",* = less than .5%.,nan,09/30/2007,Gallup Organization,nan,Gallup Poll,09/14/2007,09/16/2007,Y,National adult,1010,Q36E,Telephone Interview,nan,56.0,29.0,15.0
USAP.122807.R04D,"(For each of the following individuals, please select if you have a favorable or unfavorable impression of that person.  If you don't know enough about the person to have an opinion, you can say that too.)...Barack Obama",nan,nan,12/27/2007,Knowledge Networks,Associated Press; Yahoo,Associated Press/Yahoo Poll,12/14/2007,12/20/2007,Y,National adult,1821,nan,Web-based survey,The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access.,47.0,37.0,18.0
USCBS.031908A.R18,"Is your opinion of Barack Obama favorable, not favorable, undecided, or haven't you heard enough about Barack Obama yet to have an opinion?",nan,Registered voters,03/18/2008,CBS News,nan,CBS News Poll,03/15/2008,03/18/2008,Y,National adult including an oversample of African Americans,1073,Q18,Telephone Interview,nan,44.0,28.0,28.0
USCBS.200709B.Q29,"Is your opinion of Barack Obama favorable, not favorable, undecided, or haven't you heard enough about Barack Obama yet to have an opinion?",nan,Asked of Registered voters (83%),09/30/2007,CBS News,nan,CBS News Poll,09/14/2007,09/16/2007,Y,National adult,706,Q29,Telephone Interview,nan,34.0,22.0,44.0
USGALLUP.08FEB008.R03D,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Barack Obama?",nan,nan,02/12/2008,Gallup Organization,USA Today,Gallup/USA Today Poll,02/8/2008,02/10/2008,Y,National adult,1016,Q3D,"Telephone Interview, Cell Phone; Telephone Interview, Landline",nan,58.0,34.0,8.0
USGALLUP.08MAY01.R05C,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Barack Obama?",nan,nan,05/5/2008,Gallup Organization,USA Today,Gallup/USA Today Poll,05/1/2008,05/3/2008,Y,National adult,1019,Q5C,"Telephone Interview, Cell Phone; Telephone Interview, Landline",nan,58.0,37.0,5.0
31120040.00003,"Are you favorable or unfavorable towards...Barack Obama?...Very favorable, somewhat favorable, unfavorable",nan,nan,10/3/2007,"Penn, Schoen & Berland Associates",nan,PSB Early October 2007 Tracker,10/1/2007,10/2/2007,Y,Likely Iowa Democratic caucus-goers,518,nan,Telephone Interview,"This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",81.0,14.0,5.0
USORC.091107B.R04B,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.)...Illinois Senator Barack Obama",nan,nan,09/11/2007,Opinion Research Corporation,Cable News Network (CNN),CNN/Opinion Research Corporation Poll,09/7/2007,09/9/2007,Y,National adult,1017,Q04B,Telephone Interview,nan,49.0,27.0,23.0
USODFOX.122007.R06,(I'm going to read you the names of several individuals.  Please tell me whether you have a generally favorable or unfavorable opinion of each one.  If you've never heard of someone please just say so.)...Barack Obama,nan,nan,12/20/2007,Opinion Dynamics,Fox News,FOX News/Opinion Dynamics Poll,12/18/2007,12/19/2007,Y,National registered voters,900,nan,Telephone Interview,nan,49.0,33.0,18.0
